Current_Rep,Seller,Date,Doc_Type,Doc_No,Customer,Customer_Group,Material_Code,Amount,Sales_Qty,Ship_To_State,Billing_Country,Material_Name,Broad_Phase,Product_Phase,Particle_size,Pore_size,ID_(mm),Length_(mm),List_price,Price_Floor,Specification
Sales Rep B,Sales Rep D,8/2/2025,Standard Sales Order,SO2025003389,ACCT_0050_NHW,ACCT_0050,FAKE-01194,1166.4,2,MA,USA,Sepax Monomix H2P SAX,Tween,Monomix H2P SAX,40,NP,2.1,50,648.0,583.2,2.1mmx50mm
Sales Rep C,Sales Rep B,8/23/2024,Standard Sales Order,SO2023003390,ACCT_0050_JHY,ACCT_0050,FAKE-01184,1984.48,2,,Netherlands,"HPLC Column,  Proteomix HIC Butyl-NP5",HIC,Proteomix HIC Butyl,5,NP,4.6,100,1141.53,978.58,4.6mmx100mm
Sales Rep C,Sales Rep C,11/16/2024,Standard Sales Order,SO2024003391,ACCT_0566_YRR,ACCT_0566,FAKE-00370,787.52,1,PA,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,4.6,150,914.99,692.52,4.6mmx150mm
Sales Rep D,Sales Rep C,9/27/2024,Standard Sales Order,SO2025003392,ACCT_0566_WNQ,ACCT_0566,FAKE-00370,1061.61,3,,Mexico,"Sepax Protein standard for Size Exclusion Chromatography (SEC-80 and SEC-100) and used for general correlation of elution time vs. protein MW (5 vials, 50ul/vial) -BSA (1 mg/mL) -Ribonuclease A (1 mg/mL) -Uracil (0.1 mg/mL)",Sepax Protein Standard,Sepax Protein Standard,Null,Null,Null,Null,375.88,310.58,Null
Sales Rep B,Sales Rep A,3/18/2024,Standard Sales Order,SO2023003393,ACCT_0566_IJE,ACCT_0566,FAKE-00370,1024.51,1,IL,USA,"HPLC Column,  Proteomix HIC Phenyl-NP1.7",HIC,Proteomix HIC Phenyl,1.7,NP,4.6,100,1004.83,867.33,4.6mmx100mm
Sales Rep D,Sales Rep B,10/19/2024,Standard Sales Order,SO2024003394,ACCT_0566_XSV,ACCT_0566,FAKE-00370,520.2,4,CA,USA,Frit PEEK 2um .062x.065x.250,Accessories,Precolumn Filter,Null,Null,Null,Null,153.0,130.05,Null
Sales Rep B,Sales Rep A,12/3/2024,Standard Sales Order,SO2025003395,ACCT_0172_UKZ,ACCT_0172,FAKE-01246,3276.74,2,,Switzerland,"HPLC Column,  SRT SEC-1000",SEC,SRT SEC,5,1000,4.6,300,1806.0,1354.5,4.6mmx300mm
Sales Rep D,Sales Rep D,8/7/2025,Standard Sales Order,SO2023003396,ACCT_0172_NFN,ACCT_0172,FAKE-01246,295.88,1,MA,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,150,334.12,295.88,7.8mmx150mm
Sales Rep C,Sales Rep A,9/14/2024,Standard Sales Order,SO2024003397,ACCT_0172_YYS,ACCT_0172,FAKE-01246,729.81,1,MA,USA,"HPLC Column,  SRT-10C SEC-500",SEC,SRT-10C SEC,10,500,10,300,998.73,725.65,10mmx300mm
Sales Rep C,Sales Rep D,7/27/2025,Standard Sales Order,SO2025003398,ACCT_0172_JWE,ACCT_0172,FAKE-01246,1484.79,3,CA,USA,"HPLC Column,  SRT-C SEC-150",SEC,SRT-C SEC,5,150,7.8,150,563.93,469.22,7.8mmx150mm
Sales Rep B,Sales Rep C,4/3/2025,Standard Sales Order,SO2023003399,ACCT_0937_ZZT,ACCT_0937,FAKE-00164,1378.05,1,,Switzerland,"HPLC Column,  Proteomix HIC Ethyl-NP5",HIC,Proteomix HIC Ethyl,5,NP,4.6,100,1474.0,1031.8,4.6mmx100mm
Sales Rep C,Sales Rep B,6/8/2025,Standard Sales Order,SO2024003400,ACCT_0937_AQS,ACCT_0937,FAKE-00164,964.38,2,,Ireland,"HPLC Column, Sepax, Carbomix Ca-NP10, 8% Crosslinkage",Carbomix,Carbomix Ca,10,NP,7.8,300,383.58,330.73,7.8mmx300mm
Sales Rep D,Sales Rep D,1/4/2025,Standard Sales Order,SO2025003401,ACCT_0937_BEI,ACCT_0937,FAKE-00164,864.6,1,NJ,USA,"HPLC Column,  Bio-C4",RP,Bio-C4,3,300,2.1,150,795.91,644.58,2.1mmx150mm
Sales Rep A,Sales Rep D,1/27/2025,Standard Sales Order,SO2023003402,ACCT_0937_PGV,ACCT_0937,FAKE-00040,551.32,1,CA,USA,"Iso-Prep 21.2mm Filter, 2um",Accessories,Precolumn Filter,Null,Null,Null,Null,580.26,487.67,Null
Sales Rep A,Sales Rep C,8/21/2025,Standard Sales Order,SO2024003403,ACCT_0937_LRV,ACCT_0937,FAKE-00955,2267.22,2,MA,USA,CNT SEC-300,SEC,CNT SEC,5,300,21.2,250,1398.29,1133.61,21.2mmx250mm
Sales Rep C,Sales Rep D,2/16/2025,Standard Sales Order,SO2025003404,ACCT_0801_QAJ,ACCT_0801,FAKE-00939,1859.0,2,,South Korea,"HPLC Column,  Bio-C8",RP,Bio-C8,5,300,4.6,250,847.5,720.72,4.6mmx250mm
Sales Rep B,Sales Rep D,4/10/2025,Standard Sales Order,SO2023003405,ACCT_0801_KEO,ACCT_0801,FAKE-00939,23524.1,10,,Switzerland,"HPLC Column,  Zenix SEC-80",SEC,Zenix SEC,3,80,4.6,300,2067.0,1550.25,4.6mmx300mm
Sales Rep A,Sales Rep D,10/25/2024,Standard Sales Order,SO2024003406,ACCT_1054_RES,ACCT_1054,FAKE-00427,481.66,1,CA,USA,"HPLC Column,  HP-SCX",Mixed Mode,HP-SCX,5,120,4.6,150,572.0,371.8,4.6mmx150mm
Sales Rep B,Sales Rep B,3/24/2025,Standard Sales Order,SO2025003407,ACCT_1054_USY,ACCT_1054,FAKE-00427,1437.76,2,MA,USA,"HPLC Column,  Zenix-C SEC-150",SEC,Zenix-C SEC,3,150,7.8,250,799.26,583.34,7.8mmx250mm
Sales Rep B,Sales Rep C,11/26/2024,Standard Sales Order,SO2023003408,ACCT_1054_LRO,ACCT_1054,FAKE-00051,1808.74,2,OH,USA,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,4.6,300,1046.71,768.74,4.6mmx300mm
Sales Rep A,Sales Rep A,3/26/2025,Standard Sales Order,SO2024003409,ACCT_1054_WUL,ACCT_1054,FAKE-00051,12595.7,10,NJ,USA,PEEK Refill Frits for Precolumn Filter (0.5 µm) 5 units/pk,Accessories,Precolumn Filter,Null,Null,Null,Null,1421.91,1258.37,Null
Sales Rep B,Sales Rep B,8/19/2025,Standard Sales Order,SO2025003410,ACCT_0909_ZZN,ACCT_0909,FAKE-00683,1981.68,3,CA,USA,"HPLC Column,  SRT SEC-100",SEC,SRT SEC,5,100,4.6,250,589.64,432.48,4.6mmx250mm
Sales Rep C,Sales Rep B,4/10/2025,Standard Sales Order,SO2023003411,ACCT_0909_WYY,ACCT_0909,FAKE-00039,1781.79,3,KS,USA,"HPLC Column,  GP-Phenyl",RP,GP-Phenyl,5,120,4.6,250,704.0,457.6,4.6mmx250mm
Sales Rep B,Sales Rep D,10/25/2024,Standard Sales Order,SO2024003412,ACCT_0909_UOB,ACCT_0909,FAKE-01230,3487.4,10,,United Kingdom,"HPLC Column, Sepax, Carbomix H-NP5, 8% Crosslinkage",Carbomix,Carbomix H,5,NP,7.8,100,268.26,225.84,7.8mmx100mm
Sales Rep C,Sales Rep D,7/15/2025,Standard Sales Order,SO2025003413,ACCT_0909_QHG,ACCT_0909,FAKE-00975,1675.39,1,CA,USA,Zenix-C SEC-100,SEC,Zenix-C SEC,3,100,4.6,150,1288.76,1006.79,4.6mmx150mm
Sales Rep C,Sales Rep B,11/8/2024,Standard Sales Order,SO2023003414,ACCT_0909_SXU,ACCT_0909,FAKE-00683,2278.82,2,CA,USA,"HPLC Column,  Nanofilm SEC-500",SEC,Nanofilm SEC,5,450,7.8,50,1238.49,1066.49,7.8mmx50mm
Sales Rep C,Sales Rep D,2/27/2025,Standard Sales Order,SO2024003415,ACCT_0909_WFT,ACCT_0909,FAKE-01246,1909.52,2,NY,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,4.6,50,738.0,553.5,4.6mmx50mm
Sales Rep C,Sales Rep B,9/28/2024,Standard Sales Order,SO2025003416,ACCT_0909_EDN,ACCT_0909,FAKE-01230,143.0,1,MA,USA,Filter PreColumn PEEK 0.5um,Accessories,Precolumn Filter,Null,Null,Null,Null,110.0,93.5,Null
Sales Rep D,Sales Rep B,11/11/2024,Standard Sales Order,SO2023003417,ACCT_0909_YJW,ACCT_0909,FAKE-00037,1738.63,1,CA,USA,"HPLC Column,  Zenix SEC-100",SEC,Zenix SEC,3,100,4.6,150,1356.54,1207.73,4.6mmx150mm
Sales Rep A,Sales Rep B,11/10/2024,Standard Sales Order,SO2024003418,ACCT_0909_KOU,ACCT_0909,FAKE-01246,778.66,1,,Germany,Sepax Monomix H2P SAX,Tween,Monomix H2P SAX,40,NP,2.1,50,617.0,555.3,2.1mmx50mm
Sales Rep A,Sales Rep C,4/23/2025,Standard Sales Order,SO2025003419,ACCT_0909_UIJ,ACCT_0909,FAKE-01246,364.95,1,WI,USA,"HPLC Column,  Zenix SEC-300",SEC,Zenix SEC,3,300,7.8,50,359.57,307.72,7.8mmx50mm
Sales Rep A,Sales Rep A,2/26/2025,Standard Sales Order,SO2023003420,ACCT_0909_ESI,ACCT_0909,FAKE-01230,3489.0,4,IL,USA,"HPLC Column,  Zenix-C SEC-80",SEC,Zenix-C SEC,3,80,4.6,50,702.0,526.5,4.6mmx50mm
Sales Rep A,Sales Rep A,12/8/2024,Standard Sales Order,SO2024003421,ACCT_0909_QRA,ACCT_0909,FAKE-00037,4181.79,3,MA,USA,SRT-10 SEC-300,SEC,SRT-10 SEC,10,300,10,250,1178.6,931.76,10mmx250mm
Sales Rep C,Sales Rep B,1/1/2022,Service sales order,SO2025003422,ACCT_0909_MRZ,ACCT_0909,FAKE-00037,1340.51,1,PA,USA,"Bio-C4,40- 60um, 300A",RP,Bio-C4,Null,Null,Null,Null,1459.49,1240.14,Null
Sales Rep B,Sales Rep A,11/15/2024,Standard Sales Order,SO2023003423,ACCT_0909_OEZ,ACCT_0909,FAKE-00609,1986.06,1,,Germany,"HPLC Column,  Unix SEC-300",SEC,Unix SEC,1.8,300,4.6,150,1860.0,1395.0,4.6mmx150mm
Sales Rep B,Sales Rep D,12/11/2024,Standard Sales Order,SO2024003424,ACCT_0909_RSW,ACCT_0909,FAKE-01246,873.36,4,MA,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,4.6,300,203.0,168.07,4.6mmx300mm
Sales Rep C,Sales Rep A,9/22/2024,Standard Sales Order,SO2025003425,ACCT_0909_PMP,ACCT_0909,FAKE-00918,3546.66,2,CO,USA,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,4.6,300,1788.0,1609.2,4.6mmx300mm
Sales Rep D,Sales Rep D,5/19/2025,Service sales order,SO2023003426,ACCT_0909_AJI,ACCT_0909,FAKE-00039,1784.8,1,,Switzerland,"HPLC Column,  Bio-C18",RP,Bio-C18,5,200,4.6,150,1488.17,1193.88,4.6mmx150mm
Sales Rep D,Sales Rep D,4/15/2025,Standard Sales Order,SO2024003427,ACCT_0909_BBY,ACCT_0909,FAKE-00030,611.41,1,,India,"HPLC Column,  HP-SCX",Mixed Mode,HP-SCX,1.8,120,2.1,100,660.0,429.0,2.1mmx100mm
Sales Rep C,Sales Rep D,5/6/2025,Standard Sales Order,SO2025003428,ACCT_0909_ABT,ACCT_0909,FAKE-00019,1838.58,3,CT,USA,"HPLC Column,  SRT SEC-150",SEC,SRT SEC,5,150,7.8,50,610.0,457.5,7.8mmx50mm
Sales Rep D,Sales Rep C,4/29/2024,Standard Sales Order,SO2023003429,ACCT_0909_EWQ,ACCT_0909,FAKE-00030,1637.88,2,IL,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,7.8,50,711.0,639.9,7.8mmx50mm
Sales Rep A,Sales Rep C,10/4/2024,Standard Sales Order,SO2024003430,ACCT_0909_LPT,ACCT_0909,FAKE-00918,1351.0,1,,South Korea,"HPLC Column,  Proteomix HIC Butyl-NP5",HIC,Proteomix HIC Butyl,5,NP,4.6,35,1286.0,1157.4,4.6mmx35mm
Sales Rep C,Sales Rep A,5/15/2025,Standard Sales Order,SO2025003431,ACCT_0909_SOR,ACCT_0909,FAKE-00806,3067.08,4,MD,USA,"HPLC Column,  HP-Silica",NP,HP-Silica,5,120,4.6,250,589.82,490.91,4.6mmx250mm
Sales Rep B,Sales Rep D,10/7/2024,Standard Sales Order,SO2023003432,ACCT_0909_TMJ,ACCT_0909,FAKE-00019,3116.1,1,IA,USA,"HPLC Column,  SRT-C SEC-300",SEC,SRT-C SEC,5,300,7.8,300,2397.0,2157.3,7.8mmx300mm
Sales Rep B,Sales Rep B,4/19/2025,Standard Sales Order,SO2024003433,ACCT_0909_PQQ,ACCT_0909,FAKE-00051,972.33,1,OR,USA,"HPLC Column,  Bio-C8",RP,Bio-C8,5,300,4.6,150,1014.16,713.07,4.6mmx150mm
Sales Rep B,Sales Rep C,6/20/2025,Standard Sales Order,SO2025003434,ACCT_0909_BOH,ACCT_0909,FAKE-01034,22100.0,10,MA,USA,"HPLC Column,  SRT SEC-300",SEC,SRT SEC,5,300,4.6,300,1700.0,1530.0,4.6mmx300mm
Sales Rep B,Sales Rep C,12/17/2024,Standard Sales Order,SO2023003435,ACCT_0909_CMC,ACCT_0909,FAKE-01246,18420.2,20,MD,USA,"HPLC Column, Sepax, Carbomix H-NP5, 8% Crosslinkage",Carbomix,Carbomix H,5,NP,7.8,50,726.26,534.67,7.8mmx50mm
Sales Rep D,Sales Rep B,3/7/2024,Standard Sales Order,SO2024003436,ACCT_0909_RMX,ACCT_0909,FAKE-00916,1225.47,1,MA,USA,"HPLC Column,  Proteomix SCX-NP1.7",IEX,Proteomix SCX,1.7,NP,4,10,1454.12,1051.39,4mmx10mm
Sales Rep D,Sales Rep C,2/11/2025,Standard Sales Order,SO2025003437,ACCT_0909_LEU,ACCT_0909,FAKE-00039,1504.04,1,,France,"HPLC Column,  SRT-C SEC-500",SEC,SRT-C SEC,5,500,7.8,150,1289.44,927.06,7.8mmx150mm
Sales Rep B,Sales Rep A,6/16/2025,Standard Sales Order,SO2023003438,ACCT_0909_AAQ,ACCT_0909,FAKE-00019,11739.0,5,CA,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,150,1806.0,1264.2,7.8mmx150mm
Sales Rep B,Sales Rep D,5/24/2024,Standard Sales Order,SO2024003439,ACCT_0909_OGF,ACCT_0909,FAKE-01160,2539.99,1,MA,USA,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,7.8,300,2207.0,1986.3,7.8mmx300mm
Sales Rep B,Sales Rep C,6/10/2025,Standard Sales Order,SO2025003440,ACCT_0909_FJR,ACCT_0909,FAKE-00037,2047.9,1,NC,USA,"HPLC Column,  Zenix SEC-80",SEC,Zenix SEC,3,80,7.8,300,2385.0,1788.75,7.8mmx300mm
Sales Rep D,Sales Rep B,8/17/2025,Standard Sales Order,SO2023003441,ACCT_0909_CWA,ACCT_0909,FAKE-00540,2139.18,3,,France,"HPLC Column,  SRT-C SEC-150",SEC,SRT-C SEC,5,150,7.8,50,599.02,524.15,7.8mmx50mm
Sales Rep C,Sales Rep C,12/28/2024,Standard Sales Order,SO2024003442,ACCT_0909_JTT,ACCT_0909,FAKE-00361,2756.14,2,OK,USA,"HPLC Column,  Proteomix WCX-NP1.7",IEX,Proteomix WCX,1.7,NP,4.6,150,1361.28,1110.81,4.6mmx150mm
Sales Rep C,Sales Rep C,2/17/2025,Standard Sales Order,SO2025003443,ACCT_0909_ZRX,ACCT_0909,FAKE-00247,682.36,1,,France,"HPLC Column, Sepax, Carbomix Pb-NP5, 8% Crosslinkage",Carbomix,Carbomix Pb,5,NP,4.6,300,904.43,672.98,4.6mmx300mm
Sales Rep D,Sales Rep D,8/5/2024,Standard Sales Order,SO2023003444,ACCT_0909_NZA,ACCT_0909,FAKE-00845,1364.7,3,,South Korea,"HPLC Column,  PolyRP-100",RP,PolyRP,10,100,4.6,250,369.37,260.37,4.6mmx250mm
Sales Rep A,Sales Rep D,6/8/2024,Standard Sales Order,SO2024003445,ACCT_0909_RES,ACCT_0909,FAKE-01160,955.56,3,,Switzerland,"Iso-Prep 21.2mm Frit, 2um",Accessories,Precolumn Filter,Null,Null,Null,Null,267.0,240.3,Null
Sales Rep D,Sales Rep C,6/8/2025,Standard Sales Order,SO2025003446,ACCT_0909_KJF,ACCT_0909,FAKE-00257,1462.5,1,CO,USA,"HPLC Column,  Proteomix HIC Butyl-NP5",HIC,Proteomix HIC Butyl,5,NP,4.6,100,1625.0,1462.5,4.6mmx100mm
Sales Rep B,Sales Rep C,5/31/2025,Standard Sales Order,SO2023003447,ACCT_0909_LKT,ACCT_0909,FAKE-01034,4494.4,2,,India,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,200,2017.0,1512.75,7.8mmx200mm
Sales Rep B,Sales Rep C,4/24/2025,Standard Sales Order,SO2024003448,ACCT_0909_VLK,ACCT_0909,FAKE-00609,1832.5,2,,Ireland,"HPLC Column,  SRT-10C SEC-300",SEC,SRT-10C SEC,10,300,7.8,300,1123.74,916.25,7.8mmx300mm
Sales Rep A,Sales Rep A,8/25/2025,Standard Sales Order,SO2025003449,ACCT_0909_JMX,ACCT_0909,FAKE-00918,1753.82,1,CA,USA,"HPLC Column,  SRT-C SEC-1000",SEC,SRT-C SEC,5,1000,4.6,150,1349.09,1122.3,4.6mmx150mm
Sales Rep B,Sales Rep B,9/29/2024,Standard Sales Order,SO2023003450,ACCT_0909_MOO,ACCT_0909,FAKE-00916,834.52,1,CA,USA,"HPLC Column,  Unix SEC-300",SEC,Unix SEC,1.8,300,4.6,150,922.33,768.69,4.6mmx150mm
Sales Rep A,Sales Rep D,8/2/2025,Standard Sales Order,SO2024003451,ACCT_0909_VXH,ACCT_0909,FAKE-00417,5810.64,4,CA,USA,"HPLC Column,  Proteomix HIC Ethyl-NP5",HIC,Proteomix HIC Ethyl,5,NP,4.6,35,1286.0,964.5,4.6mmx35mm
Sales Rep A,Sales Rep A,11/20/2024,Standard Sales Order,SO2025003452,ACCT_0909_IBY,ACCT_0909,FAKE-00051,1026.52,4,CT,USA,"HPLC Column,  Proteomix WCX",IEX,Proteomix WCX,1.7,NP,4,10,226.01,188.34,4mmx10mm
Sales Rep A,Sales Rep A,5/17/2025,Standard Sales Order,SO2023003453,ACCT_0909_AQO,ACCT_0909,FAKE-00616,830.58,1,CA,USA,"HPLC Column,  Zenix SEC-80",SEC,Zenix SEC,3,80,4.6,150,638.91,508.25,4.6mmx150mm
Sales Rep A,Sales Rep D,10/31/2024,Standard Sales Order,SO2024003454,ACCT_0833_WQL,ACCT_0833,FAKE-00778,2850.36,3,CA,USA,"HPLC Column,  SRT-C SEC-500",SEC,SRT-C SEC,5,500,4.6,250,1003.72,731.49,4.6mmx250mm
Sales Rep D,Sales Rep D,8/31/2023,Standard Sales Order,SO2025003455,ACCT_0833_IOU,ACCT_0833,FAKE-00778,953.56,1,IN,USA,"HPLC Column, BioMix SEC-300",SEC,BioMIX SEC,3,300,4.6,150,1192.9,913.55,4.6mmx150mm
Sales Rep D,Sales Rep D,1/2/2025,Standard Sales Order,SO2023003456,ACCT_0449_FEH,ACCT_0449,FAKE-00673,1284.8,1,MD,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,150,1282.27,1006.34,7.8mmx150mm
Sales Rep B,Sales Rep C,10/30/2024,Standard Sales Order,SO2024003457,ACCT_0449_QYH,ACCT_0449,FAKE-00673,735.28,1,,South Korea,"HPLC Column, SRT SEC-2000",SEC,SRT SEC,5,2000,7.8,50,677.0,609.3,7.8mmx50mm
Sales Rep B,Sales Rep D,4/19/2025,Standard Sales Order,SO2025003458,ACCT_0870_MDP,ACCT_0870,FAKE-00781,3223.96,2,NC,USA,"HPLC Column,  Proteomix WCX-NP5 PEEK",IEX,Proteomix WCX,5,NP,4.6,250,1312.43,1069.85,4.6mmx250mm
Sales Rep C,Sales Rep A,8/11/2024,Standard Sales Order,SO2023003459,ACCT_0870_JXW,ACCT_0870,FAKE-00781,4087.8,2,PA,USA,"HPLC Column,  Zenix SEC-150",SEC,Zenix SEC,3,150,7.8,300,2271.0,2043.9,7.8mmx300mm
Sales Rep A,Sales Rep D,3/11/2025,Standard Sales Order,SO2024003460,ACCT_0870_GMA,ACCT_0870,FAKE-00781,920.64,2,CA,USA,Sepax Monomix H2P SAX,Tween,Monomix H2P SAX,40,NP,4.6,50,404.53,329.67,4.6mmx50mm
Sales Rep A,Sales Rep B,9/19/2024,Standard Sales Order,SO2025003461,ACCT_0870_UUQ,ACCT_0870,FAKE-00781,844.76,2,MA,USA,"HPLC Column,  Unix-C SEC-300",SEC,Unix-C SEC,1.8,300,4.6,300,418.74,299.91,4.6mmx300mm
Sales Rep D,Sales Rep A,3/5/2023,Standard Sales Order,SO2023003462,ACCT_0870_VXV,ACCT_0870,FAKE-00781,613.52,2,MA,USA,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,4.6,150,384.4,306.76,4.6mmx150mm
Sales Rep C,Sales Rep B,8/30/2025,Standard Sales Order,SO2024003463,ACCT_0870_NQD,ACCT_0870,FAKE-00781,984.64,1,MA,USA,"HPLC GUARD Column,  Unix-C SEC-300",SEC,Unix-C SEC,1.8,300,4.6,20,944.02,697.43,4.6mmx20mm
Sales Rep B,Sales Rep C,11/18/2024,Standard Sales Order,SO2025003464,ACCT_0870_QIR,ACCT_0870,FAKE-00781,5776.6,4,,South Korea,"HPLC Column,  Protein A Affinity",Affinity,ProAqa Excel,Null,Null,2.1,50,1388.07,977.64,2.1mmx50mm
Sales Rep C,Sales Rep B,4/20/2025,Standard Sales Order,SO2023003465,ACCT_0870_PSB,ACCT_0870,FAKE-00781,1648.84,1,MA,USA,"HPLC Column,  SRT-C SEC-100",SEC,SRT-C SEC,5,100,4.6,300,1728.0,1555.2,4.6mmx300mm
Sales Rep B,Sales Rep D,6/11/2025,Standard Sales Order,SO2024003466,ACCT_1183_LQW,ACCT_1183,FAKE-00759,1796.25,5,FL,USA,"HPLC Column,  SRT SEC-500",SEC,SRT SEC,5,500,7.8,300,388.56,289.3,7.8mmx300mm
Sales Rep B,Sales Rep A,4/22/2025,Standard Sales Order,SO2025003467,ACCT_1183_LKG,ACCT_1183,FAKE-00759,1818.62,2,CA,USA,"HPLC Column,  Proteomix HIC Butyl-NP1.7",HIC,Proteomix HIC Butyl,1.7,NP,4.6,35,1032.2,769.28,4.6mmx35mm
Sales Rep D,Sales Rep B,5/31/2025,Standard Sales Order,SO2023003468,ACCT_1183_FIQ,ACCT_1183,FAKE-00759,5855.79,3,,Italy,"HPLC Column,  Unix-C SEC-300",SEC,Unix-C SEC,1.8,300,4.6,150,2157.0,1941.3,4.6mmx150mm
Sales Rep A,Sales Rep C,10/18/2024,Standard Sales Order,SO2024003469,ACCT_1183_BAE,ACCT_1183,FAKE-00759,4973.1,10,CA,USA,"HPLC Column,  Proteomix WCX-NP10",IEX,Proteomix WCX,10,NP,4,10,483.0,362.25,4mmx10mm
Sales Rep C,Sales Rep D,12/20/2024,Standard Sales Order,SO2025003470,ACCT_1183_KWC,ACCT_1183,FAKE-00667,1114.51,1,,South Korea,"HPLC Column,  Proteomix HIC Ethyl-NP5",HIC,Proteomix HIC Ethyl,5,NP,4.6,35,1190.54,925.27,4.6mmx35mm
Sales Rep C,Sales Rep B,8/26/2025,Standard Sales Order,SO2023003471,ACCT_0112_ORG,ACCT_0112,FAKE-00928,579.48,2,MA,USA,"Sepax Protein standard for Size Exclusion Chromatography (SEC-150, SEC-300, and SEC-500) (5 vials, 50ul/vial) -Thyroglobulin (1 mg/mL) -BSA (1 mg/mL) -Ribonuclease A (1 mg/mL) -Uracil (0.1 mg/mL)",Sepax Protein Standard,Sepax Protein Standard,Null,Null,Null,Null,278.0,250.2,Null
Sales Rep C,Sales Rep D,10/15/2024,Standard Sales Order,SO2024003472,ACCT_0112_CJO,ACCT_0112,FAKE-00928,4073.84,2,CA,USA,"HPLC Column,  Zenix SEC-300",SEC,Zenix SEC,3,300,7.8,300,2271.0,1703.25,7.8mmx300mm
Sales Rep D,Sales Rep C,11/4/2024,Standard Sales Order,SO2025003473,ACCT_0112_MIQ,ACCT_0112,FAKE-00928,964.8,1,,Japan,"HPLC Column,  Zenix SEC-150",SEC,Zenix SEC,3,150,7.8,300,918.57,684.51,7.8mmx300mm
Sales Rep B,Sales Rep D,8/24/2025,Standard Sales Order,SO2023003474,ACCT_0112_NGV,ACCT_0112,FAKE-00098,914.08,1,NJ,USA,"HPLC Column,  GP-C8",RP,GP-C8,5,120,4.6,250,968.13,798.06,4.6mmx250mm
Sales Rep A,Sales Rep B,7/13/2025,Standard Sales Order,SO2024003475,ACCT_0112_AYT,ACCT_0112,FAKE-00928,2635.42,2,WI,USA,"HPLC Column,  HP-Amino",NP,HP-Amino,5,120,4.6,150,1255.88,1057.43,4.6mmx150mm
Sales Rep C,Sales Rep B,12/23/2024,Standard Sales Order,SO2025003476,ACCT_0126_EEJ,ACCT_0126,FAKE-00802,443.6,1,WA,USA,"HPLC Column,  Polar-Imidazole",HILIC,Polar-Imidazole,5,120,4.6,150,511.18,443.6,4.6mmx150mm
Sales Rep A,Sales Rep C,1/22/2025,Standard Sales Order,SO2023003477,ACCT_0126_BZQ,ACCT_0126,FAKE-00632,989.3,2,IL,USA,"HPLC Column,  Zenix-C SEC-300",SEC,Zenix-C SEC,3,300,7.8,150,509.4,428.68,7.8mmx150mm
Sales Rep A,Sales Rep A,7/26/2025,Standard Sales Order,SO2024003478,ACCT_0126_SSD,ACCT_0126,FAKE-00802,1536.95,1,CA,USA,"HPLC Column,  Proteomix SCX NP3",IEX,Proteomix SCX,3,NP,2.1,150,1478.27,1212.54,2.1mmx150mm
Sales Rep C,Sales Rep B,11/8/2024,Standard Sales Order,SO2025003479,ACCT_0222_AHQ,ACCT_0222,FAKE-00517,2250.51,3,MA,USA,Proteomix SCX-NP1.7,IEX,Proteomix SCX,1.7,NP,2.1,150,874.58,647.62,2.1mmx150mm
Sales Rep C,Sales Rep B,3/18/2025,Standard Sales Order,SO2023003480,ACCT_0222_OZJ,ACCT_0222,FAKE-00121,1483.12,1,MA,USA,"HPLC Column,  Proteomix SCX-NP5",IEX,Proteomix SCX,5,NP,10,250,1494.32,1318.81,10mmx250mm
Sales Rep D,Sales Rep A,9/18/2024,Standard Sales Order,SO2024003481,ACCT_0222_JGL,ACCT_0222,FAKE-00121,1441.06,2,CA,USA,"HPLC Column,  Proteomix RP-1000",RP,Proteomix RP,5,1000,4.6,100,814.0,610.5,4.6mmx100mm
Sales Rep C,Sales Rep B,4/18/2025,Service sales order,SO2025003482,ACCT_0222_DXA,ACCT_0222,FAKE-00121,9391.3,5,MA,USA,"HPLC Column,  SRT-C SEC-300 PEEK",SEC,SRT-C SEC,5,300,4.6,300,2003.0,1802.7,4.6mmx300mm
Sales Rep B,Sales Rep A,10/7/2024,Standard Sales Order,SO2023003483,ACCT_0222_IYG,ACCT_0222,FAKE-00517,739.79,1,CA,USA,SRT-10 SEC-2000,SEC,SRT-10 SEC,10,2000,30,300,841.82,636.8,30mmx300mm
Sales Rep C,Sales Rep A,9/29/2024,Standard Sales Order,SO2024003484,ACCT_0194_ATL,ACCT_0194,FAKE-00680,1253.91,1,CA,USA,"HPLC Column,  GP-C8",RP,GP-C8,1.8,120,2.1,100,1189.13,1028.19,2.1mmx100mm
