Current_Rep,Seller,Date,Doc_Type,Doc_No,Customer,Customer_Group,Material_Code,Amount,Sales_Qty,Ship_To_State,Billing_Country,Material_Name,Broad_Phase,Product_Phase,Particle_size,Pore_size,ID_(mm),Length_(mm),List_price,Price_Floor,Specification
Sales Rep C,Sales Rep C,4/4/2025,Invoice,SO2025015428,Account_0081_JHP,Account_0081,FAKE-00078,906.51,1,,South Korea,"C18, 3μm, 100Å, 4.6×300 mm",IEX,C18,3,100,4.6,300,968.11,691.8,4.6x300mm
Sales Rep A,Sales Rep A,7/17/2025,Order,SO2024000148,Account_0553_KPT,Account_0553,FAKE-00689,2703.56,4,SD,USA,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",SEC,Zenix SEC,10,1000,2.1,250,842.66,635.76,2.1x250mm
Sales Rep D,Sales Rep D,8/4/2024,Order,SO2025000344,Account_0553_MGS,Account_0553,FAKE-00036,4850.6,4,,Norway,"Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1249.44,1052.26,4.6x150mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2023004758,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep D,Sales Rep D,2/22/2025,Invoice,SO2023004944,Account_0553_NAX,Account_0553,FAKE-00045,4470.25,5,ME,USA,"SRT-C SEC, 3μm, 1000Å, 7.8×50 mm",Sepax Protein Standard,SRT-C SEC,3,1000,7.8,50,1004.4,794.38,7.8x50mm
Sales Rep D,Sales Rep D,5/6/2023,Invoice,SO2025006647,Account_0553_DLK,Account_0553,FAKE-00015,4615.76,4,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,1196.67,1075.17,4.6x150mm
Sales Rep D,Sales Rep D,5/6/2023,Invoice,SO2025015429,Account_0553_DLK,Account_0553,FAKE-00015,4615.76,4,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1196.67,1075.17,4.6x150mm
Sales Rep D,Sales Rep D,8/4/2024,Order,SO2025015430,Account_0553_MGS,Account_0553,FAKE-00036,4850.6,4,,Norway,"Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1249.44,1052.26,4.6x150mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2025015431,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep D,Sales Rep D,8/4/2024,Order,SO2025015432,Account_0553_MGS,Account_0553,FAKE-00036,4850.6,4,,Norway,"Service Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,1249.44,1052.26,4.6x150mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2025015433,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",Sepax Protein Standard,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep A,Sales Rep A,7/17/2025,Order,SO2025015434,Account_0553_KPT,Account_0553,FAKE-00689,2703.56,4,SD,USA,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",SEC,Zenix SEC,10,1000,2.1,250,842.66,635.76,2.1x250mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2025015435,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2025015436,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep D,Sales Rep D,5/6/2023,Invoice,SO2025015437,Account_0553_DLK,Account_0553,FAKE-00015,4615.76,4,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1196.67,1075.17,4.6x150mm
Sales Rep A,Sales Rep A,7/17/2025,Order,SO2025015438,Account_0553_KPT,Account_0553,FAKE-00689,2703.56,4,SD,USA,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",Carbomix,Zenix SEC,10,1000,2.1,250,842.66,635.76,2.1x250mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2025015439,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep D,Sales Rep D,5/6/2023,Invoice,SO2025015440,Account_0553_DLK,Account_0553,FAKE-00015,4615.76,4,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,1196.67,1075.17,4.6x150mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2025015441,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2025015442,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep D,Sales Rep D,5/6/2023,Invoice,SO2025015443,Account_0553_DLK,Account_0553,FAKE-00015,4615.76,4,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1196.67,1075.17,4.6x150mm
Sales Rep D,Sales Rep D,8/4/2024,Order,SO2025015444,Account_0553_MGS,Account_0553,FAKE-00036,4850.6,4,,Norway,"Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1249.44,1052.26,4.6x150mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2025015445,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep A,Sales Rep A,7/17/2025,Order,SO2025015446,Account_0553_KPT,Account_0553,FAKE-00689,2703.56,4,SD,USA,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",SEC,Zenix SEC,10,1000,2.1,250,842.66,635.76,2.1x250mm
Sales Rep A,Sales Rep A,7/17/2025,Order,SO2025015447,Account_0553_KPT,Account_0553,FAKE-00689,2703.56,4,SD,USA,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",RP,Zenix SEC,10,1000,2.1,250,842.66,635.76,2.1x250mm
Sales Rep D,Sales Rep D,5/6/2023,Invoice,SO2025015448,Account_0553_DLK,Account_0553,FAKE-00015,4615.76,4,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1196.67,1075.17,4.6x150mm
Sales Rep D,Sales Rep D,8/4/2024,Order,SO2025015449,Account_0553_MGS,Account_0553,FAKE-00036,4850.6,4,,Norway,"Service Item, 5μm, 300Å, 4.6×150 mm",Tween,General,5,300,4.6,150,1249.44,1052.26,4.6x150mm
Sales Rep D,Sales Rep D,5/6/2023,Invoice,SO2025015450,Account_0553_DLK,Account_0553,FAKE-00015,4615.76,4,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,1196.67,1075.17,4.6x150mm
Sales Rep A,Sales Rep A,7/17/2025,Order,SO2025015451,Account_0553_KPT,Account_0553,FAKE-00689,2703.56,4,SD,USA,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",RP,Zenix SEC,10,1000,2.1,250,842.66,635.76,2.1x250mm
Sales Rep A,Sales Rep A,7/17/2025,Order,SO2025015452,Account_0553_KPT,Account_0553,FAKE-00689,2703.56,4,SD,USA,"Zenix SEC, 10μm, 1000Å, 2.1×250 mm",IEX,Zenix SEC,10,1000,2.1,250,842.66,635.76,2.1x250mm
Sales Rep D,Sales Rep D,5/6/2023,Invoice,SO2025015453,Account_0553_DLK,Account_0553,FAKE-00015,4615.76,4,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,1196.67,1075.17,4.6x150mm
Sales Rep A,Sales Rep A,9/11/2025,Invoice,SO2025015454,Account_0553_NFE,Account_0553,FAKE-00771,271.55,1,CT,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",HIC,General,5,300,4.6,150,309.56,230.44,4.6x150mm
Sales Rep D,Sales Rep D,5/6/2023,Invoice,SO2025015455,Account_0553_DLK,Account_0553,FAKE-00015,4615.76,4,,South Korea,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,1196.67,1075.17,4.6x150mm
Sales Rep D,Sales Rep D,2/22/2025,Invoice,SO2025015456,Account_0553_NAX,Account_0553,FAKE-00045,4470.25,5,ME,USA,"SRT-C SEC, 3μm, 1000Å, 7.8×50 mm",Accessories,SRT-C SEC,3,1000,7.8,50,1004.4,794.38,7.8x50mm
Sales Rep C,Sales Rep C,10/24/2024,Order,SO2025014930,Account_0018_WZF,Account_0018,FAKE-00014,3628.92,3,TN,USA,"Carbomix Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,1330.48,1093.52,4.6x150mm
Sales Rep C,Sales Rep C,11/3/2024,Invoice,SO2024004318,Account_0018_EUI,Account_0018,FAKE-00829,705.9,1,OR,USA,"Phenyl, 3μm, 300Å, 2.1×300 mm",SEC,Phenyl,3,300,2.1,300,763.76,660.62,2.1x300mm
Sales Rep B,Sales Rep B,4/3/2023,Invoice,SO2023011205,Account_0018_PAM,Account_0018,FAKE-00737,1476.42,1,,Canada,"Proteomix SEC, 3μm, 1000Å, 7.8×250 mm",IEX,Proteomix SEC,3,1000,7.8,250,1784.16,1335.66,7.8x250mm
Sales Rep B,Sales Rep B,10/20/2024,Invoice,SO2025008564,Account_0018_DOR,Account_0018,FAKE-00973,957.18,1,,UK,"HP-Amino, 3μm, 300Å, 7.8×250 mm",IEX,HP-Amino,3,300,7.8,250,1065.01,868.23,7.8x250mm
Sales Rep A,Sales Rep A,1/7/2024,Invoice,SO2025000458,Account_0018_KMA,Account_0018,FAKE-00799,2062.23,3,,Canada,"Service Item, 5μm, 300Å, 4.6×150 mm",HIC,General,5,300,4.6,150,714.01,576.61,4.6x150mm
Sales Rep A,Sales Rep A,10/18/2024,Invoice,SO2024006220,Account_0018_OFQ,Account_0018,FAKE-00003,5617.28,4,,China,"Zenix SEC, 3μm, 300Å, 7.8×300 mm",RP,Zenix SEC,3,300,7.8,300,1573.59,1192.47,7.8x300mm
Sales Rep D,Sales Rep D,3/12/2023,Invoice,SO2025013787,Account_0018_CRE,Account_0018,FAKE-00002,1012.1,5,RI,USA,"Proteomix WCX, 3μm, 100Å, 2.1×50 mm",SEC,Proteomix WCX,3,100,2.1,50,213.25,177.72,2.1x50mm
Sales Rep C,Sales Rep C,8/25/2023,Invoice,SO2024003661,Account_0018_XXX,Account_0018,FAKE-00717,3960.36,4,,India,"Proteomix WCX, 10μm, 1000Å, 7.8×300 mm",SEC,Proteomix WCX,10,1000,7.8,300,1217.51,951.25,7.8x300mm
Sales Rep D,Sales Rep D,1/7/2024,Invoice,SO2023004581,Account_0018_MVM,Account_0018,FAKE-01238,3767.55,3,,Singapore,"Zenix SEC, 5μm, 1000Å, 7.8×300 mm",HIC,Zenix SEC,5,1000,7.8,300,1584.61,1216.05,7.8x300mm
Sales Rep C,Sales Rep C,10/27/2023,Invoice,SO2023006429,Account_0018_LUV,Account_0018,FAKE-00004,3703.3,5,AR,USA,"Phenyl, 5μm, 1000Å, 4.6×250 mm",SEC,Phenyl,5,1000,4.6,250,849.29,613.78,4.6x250mm
Sales Rep A,Sales Rep A,10/25/2024,Invoice,SO2023013422,Account_0018_ZVP,Account_0018,FAKE-00026,2146.5,5,,China,"C18, 5μm, 100Å, 4.6×150 mm",RP,C18,5,100,4.6,150,437.9,348.07,4.6x150mm
Sales Rep C,Sales Rep C,2/27/2025,Invoice,SO2024003826,Account_0018_UOP,Account_0018,FAKE-01091,2415.56,4,,Mexico,"Zenix SEC, 5μm, 300Å, 4.6×150 mm",Affinity,Zenix SEC,5,300,4.6,150,672.94,599.36,4.6x150mm
Sales Rep D,Sales Rep D,2/4/2024,Invoice,SO2024001939,Account_0018_VJJ,Account_0018,FAKE-00700,2974.0,4,PA,USA,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",IEX,SRT-C SEC,3,100,7.8,50,763.44,575.15,7.8x50mm
Sales Rep C,Sales Rep C,6/11/2025,Order,SO2023007503,Account_0018_EDE,Account_0018,FAKE-00878,3552.36,3,,Singapore,"SRT-C SEC, 5μm, 1000Å, 4.6×300 mm",Accessories,SRT-C SEC,5,1000,4.6,300,1253.24,1114.48,4.6x300mm
Sales Rep D,Sales Rep D,10/4/2024,Invoice,SO2025013880,Account_0018_SHS,Account_0018,FAKE-00052,1279.1,2,,India,"SRT-C SEC, 5μm, 300Å, 2.1×250 mm",SEC,SRT-C SEC,5,300,2.1,250,735.1,633.52,2.1x250mm
Sales Rep D,Sales Rep D,7/27/2023,Order,SO2024014203,Account_0018_QGL,Account_0018,FAKE-00046,8424.4,5,TN,USA,"Zenix SEC, 5μm, 1000Å, 7.8×300 mm",NP,Zenix SEC,5,1000,7.8,300,1702.65,1270.49,7.8x300mm
Sales Rep D,Sales Rep D,10/14/2024,Order,SO2024012250,Account_0018_LCD,Account_0018,FAKE-01244,2171.8,5,WY,USA,"HP-Amino, 10μm, 300Å, 7.8×50 mm",Service,HP-Amino,10,300,7.8,50,439.63,313.54,7.8x50mm
Sales Rep C,Sales Rep C,4/14/2025,Order,SO2024012142,Account_0018_AZL,Account_0018,FAKE-00833,2245.44,3,MT,USA,"SRT-C SEC, 10μm, 100Å, 4.6×250 mm",IEX,SRT-C SEC,10,100,4.6,250,821.0,643.42,4.6x250mm
Sales Rep C,Sales Rep C,1/25/2023,Invoice,SO2025001997,Account_0018_WVJ,Account_0018,FAKE-00658,2146.47,3,KS,USA,"Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,961.12,687.26,4.6x150mm
Sales Rep C,Sales Rep C,3/30/2023,Credit Memo,SO2024002074,Account_0018_BHQ,Account_0018,FAKE-01031,4691.92,4,NM,USA,"SRT-C SEC, 5μm, 1000Å, 7.8×250 mm",SEC,SRT-C SEC,5,1000,7.8,250,1450.35,1131.61,7.8x250mm
Sales Rep A,Sales Rep A,7/17/2023,Order,SO2023000876,Account_0018_OSY,Account_0018,FAKE-00097,7672.72,4,SC,USA,"Zenix SEC, 3μm, 1000Å, 7.8×300 mm",SEC,Zenix SEC,3,1000,7.8,300,1993.19,1522.22,7.8x300mm
Sales Rep B,Sales Rep B,2/28/2024,Order,SO2023008268,Account_0018_ISR,Account_0018,FAKE-00046,3433.35,5,,Germany,"Proteomix SAX, 5μm, 100Å, 7.8×150 mm",IEX,Proteomix SAX,5,100,7.8,150,733.31,595.21,7.8x150mm
Sales Rep D,Sales Rep D,2/3/2024,Invoice,SO2024014470,Account_0018_YYW,Account_0018,FAKE-01134,1292.6,2,AK,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,675.3,552.78,4.6x150mm
Sales Rep A,Sales Rep A,1/24/2023,Order,SO2024005140,Account_0018_CSL,Account_0018,FAKE-00008,722.97,1,,India,"SRT-C SEC, 10μm, 100Å, 4.6×250 mm",Accessories,SRT-C SEC,10,100,4.6,250,733.26,670.81,4.6x250mm
Sales Rep C,Sales Rep C,6/28/2025,Order,SO2023006837,Account_0018_IKP,Account_0018,FAKE-00050,2319.96,2,AZ,USA,"SRT-C SEC, 3μm, 1000Å, 2.1×300 mm",HIC,SRT-C SEC,3,1000,2.1,300,1399.68,1019.17,2.1x300mm
Sales Rep D,Sales Rep D,5/31/2025,Invoice,SO2024005056,Account_0018_WMR,Account_0018,FAKE-00005,3234.75,5,NV,USA,"Accessories Item, 5μm, 300Å, 4.6×150 mm",Service,General,5,300,4.6,150,684.31,553.71,4.6x150mm
Sales Rep D,Sales Rep D,8/1/2023,Order,SO2024001864,Account_0018_IAK,Account_0018,FAKE-01132,2186.92,2,,Japan,"Tween Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,1205.27,1027.48,4.6x150mm
Sales Rep D,Sales Rep D,12/8/2023,Invoice,SO2024008491,Account_0018_PHT,Account_0018,FAKE-01053,2244.32,2,,Netherlands,"NP Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,1173.23,1031.22,4.6x150mm
Sales Rep D,Sales Rep D,10/15/2023,Invoice,SO2024000394,Account_0018_ZMJ,Account_0018,FAKE-00077,2459.32,4,,UK,"Proteomix SAX, 3μm, 100Å, 7.8×50 mm",SEC,Proteomix SAX,3,100,7.8,50,652.48,511.73,7.8x50mm
Sales Rep C,Sales Rep C,6/24/2024,Invoice,SO2024000412,Account_0018_BIZ,Account_0018,FAKE-00094,1482.18,2,,Norway,"Proteomix SCX, 5μm, 100Å, 4.6×300 mm",Service,Proteomix SCX,5,100,4.6,300,835.59,721.43,4.6x300mm
Sales Rep D,Sales Rep D,4/14/2025,Invoice,SO2023003426,Account_0018_ILM,Account_0018,FAKE-00830,2704.96,4,AR,USA,"Zenix SEC, 3μm, 300Å, 7.8×50 mm",Service,Zenix SEC,3,300,7.8,50,774.93,673.07,7.8x50mm
Sales Rep A,Sales Rep A,4/4/2024,Invoice,SO2023009264,Account_0018_RKF,Account_0018,FAKE-00008,4050.6,5,IA,USA,"Sepax Protein Standard Item, 5μm, 300Å, 4.6×150 mm",Accessories,General,5,300,4.6,150,811.79,747.31,4.6x150mm
Sales Rep C,Sales Rep C,11/17/2023,Order,SO2025010097,Account_0018_DJN,Account_0018,FAKE-00001,2244.0,3,,India,"Proteomix SEC, 5μm, 100Å, 7.8×150 mm",Accessories,Proteomix SEC,5,100,7.8,150,871.48,716.54,7.8x150mm
Sales Rep B,Sales Rep B,3/3/2024,Invoice,SO2025007502,Account_0018_HZV,Account_0018,FAKE-00009,1789.65,3,,New Zealand,"Zenix SEC, 3μm, 300Å, 7.8×50 mm",IEX,Zenix SEC,3,300,7.8,50,805.58,586.12,7.8x50mm
Sales Rep D,Sales Rep D,3/22/2025,Order,SO2025012500,Account_0018_NYS,Account_0018,FAKE-00113,3004.16,2,,Mexico,"Zenix SEC, 5μm, 1000Å, 7.8×300 mm",RP,Zenix SEC,5,1000,7.8,300,1576.56,1268.63,7.8x300mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2023000153,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",Tween,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025003536,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",Sepax Protein Standard,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep B,Sales Rep B,11/1/2024,Order,SO2025010685,Account_0736_ZJE,Account_0736,FAKE-00110,842.84,4,CT,USA,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",IEX,General,5,300,4.6,150,229.54,207.1,4.6x150mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015457,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",SEC,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015458,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",RP,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015459,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",RP,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015460,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",SEC,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015461,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",SEC,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015462,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",IEX,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015463,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",SEC,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015464,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",SEC,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015465,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",SEC,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015466,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",SEC,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015467,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",Affinity,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015468,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",SEC,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015469,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",Affinity,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep B,Sales Rep B,11/1/2024,Order,SO2025015470,Account_0736_ZJE,Account_0736,FAKE-00110,842.84,4,CT,USA,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",Affinity,General,5,300,4.6,150,229.54,207.1,4.6x150mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015471,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",SEC,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015472,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",IEX,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep B,Sales Rep B,11/1/2024,Order,SO2025015473,Account_0736_ZJE,Account_0736,FAKE-00110,842.84,4,CT,USA,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,229.54,207.1,4.6x150mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015474,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",SEC,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015475,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",RP,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015476,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",IEX,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep B,Sales Rep B,11/1/2024,Order,SO2025015477,Account_0736_ZJE,Account_0736,FAKE-00110,842.84,4,CT,USA,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",SEC,General,5,300,4.6,150,229.54,207.1,4.6x150mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015478,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",HIC,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep B,Sales Rep B,11/1/2024,Order,SO2025015479,Account_0736_ZJE,Account_0736,FAKE-00110,842.84,4,CT,USA,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",HIC,General,5,300,4.6,150,229.54,207.1,4.6x150mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015480,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",SEC,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep D,Sales Rep D,6/28/2023,Invoice,SO2025015481,Account_0736_VTY,Account_0736,FAKE-00056,2379.88,4,,South Korea,"Proteomix SCX, 10μm, 100Å, 2.1×300 mm",RP,Proteomix SCX,10,100,2.1,300,673.63,526.52,2.1x300mm
Sales Rep A,Sales Rep A,8/10/2024,Order,SO2025015482,Account_0736_TGW,Account_0736,FAKE-00096,2698.04,4,,Canada,"SRT-C SEC, 3μm, 100Å, 7.8×50 mm",HIC,SRT-C SEC,3,100,7.8,50,778.77,579.9,7.8x50mm
Sales Rep B,Sales Rep B,11/1/2024,Order,SO2025015483,Account_0736_ZJE,Account_0736,FAKE-00110,842.84,4,CT,USA,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",Carbomix,General,5,300,4.6,150,229.54,207.1,4.6x150mm
Sales Rep B,Sales Rep B,11/1/2024,Order,SO2025015484,Account_0736_ZJE,Account_0736,FAKE-00110,842.84,4,CT,USA,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",HIC,General,5,300,4.6,150,229.54,207.1,4.6x150mm
Sales Rep B,Sales Rep B,11/1/2024,Order,SO2025015485,Account_0736_ZJE,Account_0736,FAKE-00110,842.84,4,CT,USA,"Packing Service Item, 5μm, 300Å, 4.6×150 mm",HIC,General,5,300,4.6,150,229.54,207.1,4.6x150mm
